"date","store","item","sales"
"8/1/16","1","Jeans","17"
"8/4/16","1","Jeans","35"
"8/7/16","1","Jeans","38"
"8/10/16","1","Jeans","26"
"8/13/16","1","Jeans","52"
"8/16/16","1","Jeans","35"
"8/19/16","1","Jeans","41"
"8/22/16","1","Jeans","30"
"8/25/16","1","Jeans","43"
"8/28/16","1","Jeans","43"
"8/31/16","1","Jeans","43"
"9/3/16","1","Jeans","48"
"9/6/16","1","Jeans","35"
"9/9/16","1","Jeans","49"
"9/12/16","1","Jeans","34"
"9/15/16","1","Jeans","39"
"9/18/16","1","Jeans","45"
"9/21/16","1","Jeans","34"
"9/24/16","1","Jeans","44"
"9/27/16","1","Jeans","31"
"9/30/16","1","Jeans","43"
"10/3/16","1","Jeans","30"
"10/6/16","1","Jeans","42"
"10/9/16","1","Jeans","40"
"10/12/16","1","Jeans","39"
"10/15/16","1","Jeans","42"
"10/18/16","1","Jeans","27"
"10/21/16","1","Jeans","28"
"10/24/16","1","Jeans","26"
"10/27/16","1","Jeans","29"
"10/30/16","1","Jeans","44"
"11/2/16","1","Jeans","29"
"11/5/16","1","Jeans","35"
"11/8/16","1","Jeans","31"
"11/11/16","1","Jeans","39"
"11/14/16","1","Jeans","26"
"11/17/16","1","Jeans","36"
"11/20/16","1","Jeans","53"
"11/23/16","1","Jeans","40"
"11/26/16","1","Jeans","50"
"11/29/16","1","Jeans","44"
"12/2/16","1","Jeans","28"
"12/5/16","1","Jeans","19"
"12/8/16","1","Jeans","23"
"12/11/16","1","Jeans","33"
"12/14/16","1","Jeans","21"
"12/17/16","1","Jeans","23"
"12/20/16","1","Jeans","24"
"12/23/16","1","Jeans","26"
"12/26/16","1","Jeans","23"
"12/29/16","1","Jeans","26"
"1/1/17","1","Jeans","36"
"1/4/17","1","Jeans","23"
"1/7/17","1","Jeans","26"
"1/10/17","1","Jeans","17"
"1/13/17","1","Jeans","31"
"1/16/17","1","Jeans","19"
"1/19/17","1","Jeans","22"
"1/22/17","1","Jeans","33"
"1/25/17","1","Jeans","25"
"1/28/17","1","Jeans","30"
"1/31/17","1","Jeans","28"
"2/3/17","1","Jeans","31"
"2/6/17","1","Jeans","23"
"2/9/17","1","Jeans","30"
"2/12/17","1","Jeans","31"
"2/15/17","1","Jeans","22"
"2/18/17","1","Jeans","39"
"2/21/17","1","Jeans","29"
"2/24/17","1","Jeans","35"
"2/27/17","1","Jeans","25"
"3/2/17","1","Jeans","34"
"3/5/17","1","Jeans","41"
"3/8/17","1","Jeans","35"
"3/11/17","1","Jeans","35"
"3/14/17","1","Jeans","34"
"3/17/17","1","Jeans","28"
"3/20/17","1","Jeans","22"
"3/23/17","1","Jeans","33"
"3/26/17","1","Jeans","44"
"3/29/17","1","Jeans","28"
"4/1/17","1","Jeans","40"
"4/4/17","1","Jeans","32"
"4/7/17","1","Jeans","45"
"4/10/17","1","Jeans","31"
"4/13/17","1","Jeans","39"
"4/16/17","1","Jeans","49"
"4/19/17","1","Jeans","38"
"4/22/17","1","Jeans","44"
"4/25/17","1","Jeans","52"
"4/28/17","1","Jeans","39"
"5/1/17","1","Jeans","25"
"5/4/17","1","Jeans","43"
"5/7/17","1","Jeans","66"
"5/10/17","1","Jeans","44"
"5/13/17","1","Jeans","59"
"5/16/17","1","Jeans","38"
"5/19/17","1","Jeans","48"
"5/22/17","1","Jeans","33"
"5/25/17","1","Jeans","37"
"5/28/17","1","Jeans","62"
"5/31/17","1","Jeans","55"
"6/3/17","1","Jeans","37"
"6/6/17","1","Jeans","41"
"6/9/17","1","Jeans","49"
"6/12/17","1","Jeans","44"
"6/15/17","1","Jeans","49"
"6/18/17","1","Jeans","57"
"6/21/17","1","Jeans","47"
"6/24/17","1","Jeans","51"
"6/27/17","1","Jeans","39"
"6/30/17","1","Jeans","45"
"7/3/17","1","Jeans","36"
"7/6/17","1","Jeans","43"
"7/9/17","1","Jeans","59"
"7/12/17","1","Jeans","48"
"7/15/17","1","Jeans","47"
"7/18/17","1","Jeans","43"
"7/21/17","1","Jeans","59"
"7/24/17","1","Jeans","46"
"7/27/17","1","Jeans","41"
"7/30/17","1","Jeans","56"
"8/2/17","1","Jeans","31"
"8/5/17","1","Jeans","68"
"8/8/17","1","Jeans","35"
"8/11/17","1","Jeans","41"
"8/14/17","1","Jeans","33"
"8/17/17","1","Jeans","29"
"8/20/17","1","Jeans","59"
"8/23/17","1","Jeans","48"
"8/26/17","1","Jeans","51"
"8/29/17","1","Jeans","40"
"9/1/17","1","Jeans","41"
"9/4/17","1","Jeans","40"
"9/7/17","1","Jeans","44"
"9/10/17","1","Jeans","36"
"9/13/17","1","Jeans","34"
"9/16/17","1","Jeans","41"
"9/19/17","1","Jeans","32"
"9/22/17","1","Jeans","46"
"9/25/17","1","Jeans","26"
"9/28/17","1","Jeans","37"
"10/1/17","1","Jeans","38"
"10/4/17","1","Jeans","34"
"10/7/17","1","Jeans","34"
"10/10/17","1","Jeans","35"
"10/13/17","1","Jeans","33"
"10/16/17","1","Jeans","31"
"10/19/17","1","Jeans","38"
"10/22/17","1","Jeans","31"
"10/25/17","1","Jeans","32"
"10/28/17","1","Jeans","43"
"10/31/17","1","Jeans","26"
"11/3/17","1","Jeans","43"
"11/6/17","1","Jeans","43"
"11/9/17","1","Jeans","37"
"11/12/17","1","Jeans","53"
"11/15/17","1","Jeans","37"
"11/18/17","1","Jeans","43"
"11/21/17","1","Jeans","40"
"11/24/17","1","Jeans","37"
"11/27/17","1","Jeans","23"
"11/30/17","1","Jeans","31"
"12/3/17","1","Jeans","34"
"12/6/17","1","Jeans","32"
"12/9/17","1","Jeans","36"
"12/12/17","1","Jeans","28"
"12/15/17","1","Jeans","30"
"12/18/17","1","Jeans","21"
"12/21/17","1","Jeans","23"
"12/24/17","1","Jeans","33"
"12/27/17","1","Jeans","26"
"12/30/17","1","Jeans","27"
"1/2/13","2","Jeans","32"
"1/5/13","2","Jeans","25"
"1/8/13","2","Jeans","20"
"1/11/13","2","Jeans","35"
"1/14/13","2","Jeans","25"
"1/17/13","2","Jeans","23"
"1/20/13","2","Jeans","33"
"1/23/13","2","Jeans","23"
"1/26/13","2","Jeans","33"
"1/29/13","2","Jeans","19"
"2/1/13","2","Jeans","24"
"2/4/13","2","Jeans","25"
"2/7/13","2","Jeans","28"
"2/10/13","2","Jeans","43"
"2/13/13","2","Jeans","26"
"2/16/13","2","Jeans","32"
"2/19/13","2","Jeans","35"
"2/22/13","2","Jeans","30"
"2/25/13","2","Jeans","26"
"2/28/13","2","Jeans","23"
"3/3/13","2","Jeans","41"
"3/6/13","2","Jeans","22"
"3/9/13","2","Jeans","43"
"3/12/13","2","Jeans","30"
"3/15/13","2","Jeans","37"
"3/18/13","2","Jeans","40"
"3/21/13","2","Jeans","41"
"3/24/13","2","Jeans","46"
"3/27/13","2","Jeans","28"
"3/30/13","2","Jeans","47"
"4/2/13","2","Jeans","37"
"4/5/13","2","Jeans","45"
"4/8/13","2","Jeans","25"
"4/11/13","2","Jeans","27"
"4/14/13","2","Jeans","55"
"4/17/13","2","Jeans","49"
"4/20/13","2","Jeans","45"
"4/23/13","2","Jeans","24"
"4/26/13","2","Jeans","47"
"4/29/13","2","Jeans","32"
"5/2/13","2","Jeans","48"
"5/5/13","2","Jeans","51"
"5/8/13","2","Jeans","40"
"5/11/13","2","Jeans","37"
"5/14/13","2","Jeans","40"
"5/17/13","2","Jeans","46"
"5/20/13","2","Jeans","40"
"5/23/13","2","Jeans","43"
"5/26/13","2","Jeans","65"
"5/29/13","2","Jeans","44"
"6/1/13","2","Jeans","66"
"6/4/13","2","Jeans","51"
"6/7/13","2","Jeans","59"
"6/10/13","2","Jeans","36"
"6/13/13","2","Jeans","41"
"6/16/13","2","Jeans","47"
"6/19/13","2","Jeans","35"
"6/22/13","2","Jeans","57"
"6/25/13","2","Jeans","45"
"6/28/13","2","Jeans","59"
"7/1/13","2","Jeans","30"
"7/4/13","2","Jeans","45"
"7/7/13","2","Jeans","59"
"7/10/13","2","Jeans","48"
"7/13/13","2","Jeans","50"
"7/16/13","2","Jeans","43"
"7/19/13","2","Jeans","54"
"7/22/13","2","Jeans","44"
"7/25/13","2","Jeans","48"
"7/28/13","2","Jeans","62"
"7/31/13","2","Jeans","38"
"8/3/13","2","Jeans","50"
"8/6/13","2","Jeans","49"
"8/9/13","2","Jeans","46"
"8/12/13","2","Jeans","35"
"8/15/13","2","Jeans","33"
"8/18/13","2","Jeans","55"
"8/21/13","2","Jeans","49"
"8/24/13","2","Jeans","49"
"8/27/13","2","Jeans","36"
"8/30/13","2","Jeans","38"
"9/2/13","2","Jeans","35"
"9/5/13","2","Jeans","36"
"9/8/13","2","Jeans","40"
"9/11/13","2","Jeans","40"
"9/14/13","2","Jeans","44"
"9/17/13","2","Jeans","34"
"9/20/13","2","Jeans","32"
"9/23/13","2","Jeans","34"
"9/26/13","2","Jeans","44"
"9/29/13","2","Jeans","58"
"10/2/13","2","Jeans","35"
"10/5/13","2","Jeans","47"
"10/8/13","2","Jeans","36"
"10/11/13","2","Jeans","44"
"10/14/13","2","Jeans","37"
"10/17/13","2","Jeans","30"
"10/20/13","2","Jeans","46"
"10/23/13","2","Jeans","40"
"10/26/13","2","Jeans","36"
"10/29/13","2","Jeans","37"
"11/1/13","2","Jeans","35"
"11/4/13","2","Jeans","23"
"11/7/13","2","Jeans","44"
"11/10/13","2","Jeans","46"
"11/13/13","2","Jeans","29"
"11/16/13","2","Jeans","37"
"11/19/13","2","Jeans","43"
"11/22/13","2","Jeans","42"
"11/25/13","2","Jeans","45"
"11/28/13","2","Jeans","42"
"12/1/13","2","Jeans","31"
"12/4/13","2","Jeans","25"
"12/7/13","2","Jeans","45"
"12/10/13","2","Jeans","23"
"12/13/13","2","Jeans","28"
"12/16/13","2","Jeans","23"
"12/19/13","2","Jeans","37"
"12/22/13","2","Jeans","39"
"12/25/13","2","Jeans","24"
"12/28/13","2","Jeans","20"
"12/31/13","2","Jeans","24"
"1/3/14","2","Jeans","29"
"1/6/14","2","Jeans","19"
"1/9/14","2","Jeans","21"
"1/12/14","2","Jeans","30"
"1/15/14","2","Jeans","25"
"1/18/14","2","Jeans","24"
"1/21/14","2","Jeans","21"
"1/24/14","2","Jeans","38"
"1/27/14","2","Jeans","20"
"1/30/14","2","Jeans","26"
"2/2/14","2","Jeans","46"
"2/5/14","2","Jeans","33"
"2/8/14","2","Jeans","33"
"2/11/14","2","Jeans","25"
"2/14/14","2","Jeans","35"
"2/17/14","2","Jeans","35"
"2/20/14","2","Jeans","37"
"2/23/14","2","Jeans","46"
"2/26/14","2","Jeans","31"
"3/1/14","2","Jeans","58"
"3/4/14","2","Jeans","34"
"3/7/14","2","Jeans","45"
"3/10/14","2","Jeans","29"
"3/13/14","2","Jeans","41"
"3/16/14","2","Jeans","45"
"3/19/14","2","Jeans","36"
"3/22/14","2","Jeans","43"
"3/25/14","2","Jeans","39"
"3/28/14","2","Jeans","30"
"3/31/14","2","Jeans","40"
"4/3/14","2","Jeans","37"
"4/6/14","2","Jeans","61"
"4/9/14","2","Jeans","51"
"4/12/14","2","Jeans","43"
"4/15/14","2","Jeans","51"
"4/18/14","2","Jeans","39"
"4/21/14","2","Jeans","42"
"4/24/14","2","Jeans","42"
"4/27/14","2","Jeans","73"
"4/30/14","2","Jeans","43"
"5/3/14","2","Jeans","45"
"5/6/14","2","Jeans","37"
"5/9/14","2","Jeans","45"
"5/12/14","2","Jeans","44"
"5/15/14","2","Jeans","45"
"5/18/14","2","Jeans","65"
"5/21/14","2","Jeans","58"
"5/24/14","2","Jeans","61"
"5/27/14","2","Jeans","60"
"5/30/14","2","Jeans","53"
"6/2/14","2","Jeans","32"
"6/5/14","2","Jeans","69"
"6/8/14","2","Jeans","73"
"6/11/14","2","Jeans","62"
"6/14/14","2","Jeans","73"
"6/17/14","2","Jeans","64"
"6/20/14","2","Jeans","72"
"6/23/14","2","Jeans","41"
"6/26/14","2","Jeans","53"
"6/29/14","2","Jeans","58"
"7/2/14","2","Jeans","48"
"7/5/14","2","Jeans","57"
"7/8/14","2","Jeans","59"
"7/11/14","2","Jeans","52"
"7/14/14","2","Jeans","45"
"7/17/14","2","Jeans","75"
"7/20/14","2","Jeans","63"
"7/23/14","2","Jeans","39"
"7/26/14","2","Jeans","53"
"7/29/14","2","Jeans","50"
"8/1/14","2","Jeans","61"
"8/4/14","2","Jeans","47"
"8/7/14","2","Jeans","60"
"8/10/14","2","Jeans","52"
"8/13/14","2","Jeans","45"
"8/16/14","2","Jeans","44"
"8/19/14","2","Jeans","52"
"8/22/14","2","Jeans","52"
"8/25/14","2","Jeans","39"
"8/28/14","2","Jeans","53"
"8/31/14","2","Jeans","60"
"9/3/14","2","Jeans","44"
"9/6/14","2","Jeans","48"
"9/9/14","2","Jeans","39"
"9/12/14","2","Jeans","58"
"9/15/14","2","Jeans","39"
"9/18/14","2","Jeans","50"
"9/21/14","2","Jeans","48"
"9/24/14","2","Jeans","51"
"9/27/14","2","Jeans","42"
"9/30/14","2","Jeans","58"
"10/3/14","2","Jeans","55"
"10/6/14","2","Jeans","25"
"10/9/14","2","Jeans","48"
"10/12/14","2","Jeans","50"
"10/15/14","2","Jeans","50"
"10/18/14","2","Jeans","52"
"10/21/14","2","Jeans","36"
"10/24/14","2","Jeans","48"
"10/27/14","2","Jeans","30"
"10/30/14","2","Jeans","50"
"11/2/14","2","Jeans","56"
"11/5/14","2","Jeans","53"
"11/8/14","2","Jeans","43"
"11/11/14","2","Jeans","48"
"11/14/14","2","Jeans","59"
"11/17/14","2","Jeans","35"
"11/20/14","2","Jeans","53"
"11/23/14","2","Jeans","61"
"11/26/14","2","Jeans","46"
"11/29/14","2","Jeans","51"
"12/2/14","2","Jeans","35"
"12/5/14","2","Jeans","27"
"12/8/14","2","Jeans","27"
"12/11/14","2","Jeans","36"
"12/14/14","2","Jeans","36"
"12/17/14","2","Jeans","30"
"12/20/14","2","Jeans","29"
"12/23/14","2","Jeans","31"
"12/26/14","2","Jeans","34"
"12/29/14","2","Jeans","19"
"1/1/15","2","Jeans","32"
"1/4/15","2","Jeans","36"
"1/7/15","2","Jeans","25"
"1/10/15","2","Jeans","39"
"1/13/15","2","Jeans","28"
"1/16/15","2","Jeans","40"
"1/19/15","2","Jeans","24"
"1/22/15","2","Jeans","39"
"1/25/15","2","Jeans","53"
"1/28/15","2","Jeans","30"
"1/31/15","2","Jeans","42"
"2/3/15","2","Jeans","27"
"2/6/15","2","Jeans","30"
"2/9/15","2","Jeans","26"
"2/12/15","2","Jeans","38"
"2/15/15","2","Jeans","33"
"2/18/15","2","Jeans","39"
"2/21/15","2","Jeans","37"
"2/24/15","2","Jeans","36"
"2/27/15","2","Jeans","38"
"3/2/15","2","Jeans","31"
"3/5/15","2","Jeans","43"
"3/8/15","2","Jeans","53"
"3/11/15","2","Jeans","31"
"3/14/15","2","Jeans","59"
"3/17/15","2","Jeans","41"
"3/20/15","2","Jeans","51"
"3/23/15","2","Jeans","35"
"3/26/15","2","Jeans","38"
"3/29/15","2","Jeans","41"
"4/1/15","2","Jeans","45"
"4/4/15","2","Jeans","64"
"4/7/15","2","Jeans","38"
"4/10/15","2","Jeans","45"
"4/13/15","2","Jeans","27"
"4/16/15","2","Jeans","40"
"4/19/15","2","Jeans","63"
"4/22/15","2","Jeans","38"
"4/25/15","2","Jeans","62"
"4/28/15","2","Jeans","46"
"5/1/15","2","Jeans","55"
"5/4/15","2","Jeans","58"
"5/7/15","2","Jeans","45"
"5/10/15","2","Jeans","64"
"5/13/15","2","Jeans","43"
"5/16/15","2","Jeans","62"
"5/19/15","2","Jeans","54"
"5/22/15","2","Jeans","52"
"5/25/15","2","Jeans","44"
"5/28/15","2","Jeans","46"
"5/31/15","2","Jeans","59"
"6/3/15","2","Jeans","61"
"6/6/15","2","Jeans","67"
"6/9/15","2","Jeans","47"
"6/12/15","2","Jeans","53"
"6/15/15","2","Jeans","36"
"6/18/15","2","Jeans","72"
"6/21/15","2","Jeans","71"
"6/24/15","2","Jeans","57"
"6/27/15","2","Jeans","77"
"6/30/15","2","Jeans","46"
"7/3/15","2","Jeans","57"
"7/6/15","2","Jeans","39"
"7/9/15","2","Jeans","53"
"7/12/15","2","Jeans","68"
"7/15/15","2","Jeans","58"
"7/18/15","2","Jeans","79"
"7/21/15","2","Jeans","62"
"7/24/15","2","Jeans","69"
"7/27/15","2","Jeans","42"
"7/30/15","2","Jeans","61"
"8/2/15","2","Jeans","70"
"8/5/15","2","Jeans","36"
"8/8/15","2","Jeans","62"
"8/11/15","2","Jeans","52"
"8/14/15","2","Jeans","55"
"8/17/15","2","Jeans","41"
"8/20/15","2","Jeans","56"
"8/23/15","2","Jeans","83"
"8/26/15","2","Jeans","59"
"8/29/15","2","Jeans","58"
"9/1/15","2","Jeans","51"
"9/4/15","2","Jeans","49"
"9/7/15","2","Jeans","41"
"9/10/15","2","Jeans","54"
"9/13/15","2","Jeans","47"
"9/16/15","2","Jeans","48"
"9/19/15","2","Jeans","57"
"9/22/15","2","Jeans","49"
"9/25/15","2","Jeans","42"
"9/28/15","2","Jeans","34"
"10/1/15","2","Jeans","36"
"10/4/15","2","Jeans","62"
"10/7/15","2","Jeans","43"
"10/10/15","2","Jeans","40"
"10/13/15","2","Jeans","47"
"10/16/15","2","Jeans","49"
"10/19/15","2","Jeans","34"
"10/22/15","2","Jeans","51"
"10/25/15","2","Jeans","60"
"10/28/15","2","Jeans","40"
"10/31/15","2","Jeans","59"
"11/3/15","2","Jeans","49"
"11/6/15","2","Jeans","46"
"11/9/15","2","Jeans","41"
"11/12/15","2","Jeans","45"
"11/15/15","2","Jeans","55"
"11/18/15","2","Jeans","44"
"11/21/15","2","Jeans","56"
"11/24/15","2","Jeans","42"
"11/27/15","2","Jeans","52"
"11/30/15","2","Jeans","35"
"12/3/15","2","Jeans","33"
"12/6/15","2","Jeans","54"
"12/9/15","2","Jeans","27"
"12/12/15","2","Jeans","38"
"12/15/15","2","Jeans","27"
"12/18/15","2","Jeans","27"
"12/21/15","2","Jeans","31"
"12/24/15","2","Jeans","30"
"12/27/15","2","Jeans","44"
"12/30/15","2","Jeans","31"
"1/2/16","2","Jeans","38"
"1/5/16","2","Jeans","36"
"1/8/16","2","Jeans","34"
"1/11/16","2","Jeans","29"
"1/14/16","2","Jeans","36"
"1/17/16","2","Jeans","45"
"1/20/16","2","Jeans","28"
"1/23/16","2","Jeans","45"
"1/26/16","2","Jeans","25"
"1/29/16","2","Jeans","48"
"2/1/16","2","Jeans","26"
"2/4/16","2","Jeans","39"
"2/7/16","2","Jeans","42"
"2/10/16","2","Jeans","31"
"2/13/16","2","Jeans","47"
"2/16/16","2","Jeans","35"
"2/19/16","2","Jeans","45"
"2/22/16","2","Jeans","39"
"2/25/16","2","Jeans","43"
"2/28/16","2","Jeans","38"
"3/2/16","2","Jeans","36"
"3/5/16","2","Jeans","41"
"3/8/16","2","Jeans","36"
"3/11/16","2","Jeans","56"
"3/14/16","2","Jeans","38"
"3/17/16","2","Jeans","36"
"3/20/16","2","Jeans","47"
"3/23/16","2","Jeans","34"
"3/26/16","2","Jeans","62"
"3/29/16","2","Jeans","34"
"4/1/16","2","Jeans","71"
"4/4/16","2","Jeans","42"
"4/7/16","2","Jeans","58"
"4/10/16","2","Jeans","67"
"4/13/16","2","Jeans","52"
"4/16/16","2","Jeans","49"
"4/19/16","2","Jeans","50"
"4/22/16","2","Jeans","57"
"4/25/16","2","Jeans","42"
"4/28/16","2","Jeans","66"
"5/1/16","2","Jeans","72"
"5/4/16","2","Jeans","43"
"5/7/16","2","Jeans","68"
"5/10/16","2","Jeans","51"
"5/13/16","2","Jeans","64"
"5/16/16","2","Jeans","47"
"5/19/16","2","Jeans","59"
"5/22/16","2","Jeans","60"
"5/25/16","2","Jeans","57"
"5/28/16","2","Jeans","53"
"5/31/16","2","Jeans","56"
"6/3/16","2","Jeans","57"
"6/6/16","2","Jeans","41"
"6/9/16","2","Jeans","73"
"6/12/16","2","Jeans","78"
"6/15/16","2","Jeans","54"
"6/18/16","2","Jeans","72"
"6/21/16","2","Jeans","57"
"6/24/16","2","Jeans","57"
"6/27/16","2","Jeans","53"
"6/30/16","2","Jeans","50"
"7/3/16","2","Jeans","89"
"7/6/16","2","Jeans","70"
"7/9/16","2","Jeans","78"
"7/12/16","2","Jeans","46"
"7/15/16","2","Jeans","68"
"7/18/16","2","Jeans","50"
"7/21/16","2","Jeans","57"
"7/24/16","2","Jeans","88"
"7/27/16","2","Jeans","47"
"7/30/16","2","Jeans","84"
"8/2/16","2","Jeans","48"
"8/5/16","2","Jeans","61"
"8/8/16","2","Jeans","41"
"8/11/16","2","Jeans","66"
"8/14/16","2","Jeans","84"
"8/17/16","2","Jeans","59"
"8/20/16","2","Jeans","66"
"8/23/16","2","Jeans","55"
"8/26/16","2","Jeans","62"
"8/29/16","2","Jeans","56"
"9/1/16","2","Jeans","43"
"9/4/16","2","Jeans","68"
"9/7/16","2","Jeans","47"
"9/10/16","2","Jeans","59"
"9/13/16","2","Jeans","58"
"9/16/16","2","Jeans","62"
"9/19/16","2","Jeans","36"
"9/22/16","2","Jeans","41"
"9/25/16","2","Jeans","62"
"9/28/16","2","Jeans","42"
"10/1/16","2","Jeans","63"
"10/4/16","2","Jeans","48"
"10/7/16","2","Jeans","50"
"10/10/16","2","Jeans","34"
"10/13/16","2","Jeans","57"
"10/16/16","2","Jeans","71"
"10/19/16","2","Jeans","45"
"10/22/16","2","Jeans","53"
"10/25/16","2","Jeans","52"
"10/28/16","2","Jeans","58"
"10/31/16","2","Jeans","51"
"11/3/16","2","Jeans","57"
"11/6/16","2","Jeans","64"
"11/9/16","2","Jeans","50"
"11/12/16","2","Jeans","73"
"11/15/16","2","Jeans","51"
"11/18/16","2","Jeans","69"
"11/21/16","2","Jeans","46"
"11/24/16","2","Jeans","44"
"11/27/16","2","Jeans","58"
"11/30/16","2","Jeans","50"
"12/3/16","2","Jeans","49"
"12/6/16","2","Jeans","38"
"12/9/16","2","Jeans","48"
"12/12/16","2","Jeans","34"
"12/15/16","2","Jeans","33"
"12/18/16","2","Jeans","47"
"12/21/16","2","Jeans","33"
"12/24/16","2","Jeans","47"
"12/27/16","2","Jeans","29"
"12/30/16","2","Jeans","49"
"1/2/17","2","Jeans","25"
"1/5/17","2","Jeans","43"
"1/8/17","2","Jeans","40"
"1/11/17","2","Jeans","36"
"1/14/17","2","Jeans","33"
"1/17/17","2","Jeans","35"
"1/20/17","2","Jeans","34"
"1/23/17","2","Jeans","35"
"1/26/17","2","Jeans","45"
"1/29/17","2","Jeans","48"
"2/1/17","2","Jeans","50"
"2/4/17","2","Jeans","47"
"2/7/17","2","Jeans","32"
"2/10/17","2","Jeans","41"
"2/13/17","2","Jeans","38"
"2/16/17","2","Jeans","43"
"2/19/17","2","Jeans","48"
"2/22/17","2","Jeans","32"
"2/25/17","2","Jeans","47"
"2/28/17","2","Jeans","35"
"3/3/17","2","Jeans","48"
"3/6/17","2","Jeans","44"
"3/9/17","2","Jeans","47"
"3/12/17","2","Jeans","63"
"3/15/17","2","Jeans","49"
"3/18/17","2","Jeans","59"
"3/21/17","2","Jeans","45"
"3/24/17","2","Jeans","51"
"3/27/17","2","Jeans","40"
"3/30/17","2","Jeans","50"
"4/2/17","2","Jeans","61"
"4/5/17","2","Jeans","56"
"4/8/17","2","Jeans","69"
"4/11/17","2","Jeans","42"
"4/14/17","2","Jeans","55"
"4/17/17","2","Jeans","56"
"4/20/17","2","Jeans","51"
"4/23/17","2","Jeans","79"
"4/26/17","2","Jeans","64"
"4/29/17","2","Jeans","67"
"5/2/17","2","Jeans","70"
"5/5/17","2","Jeans","55"
"5/8/17","2","Jeans","42"
"5/11/17","2","Jeans","53"
"5/14/17","2","Jeans","66"
"5/17/17","2","Jeans","64"
"5/20/17","2","Jeans","64"
"5/23/17","2","Jeans","58"
"5/26/17","2","Jeans","82"
"5/29/17","2","Jeans","47"
"6/1/17","2","Jeans","70"
"6/4/17","2","Jeans","78"
"6/7/17","2","Jeans","79"
"6/10/17","2","Jeans","69"
"6/13/17","2","Jeans","47"
"6/16/17","2","Jeans","64"
"6/19/17","2","Jeans","54"
"6/22/17","2","Jeans","84"
"6/25/17","2","Jeans","62"
"6/28/17","2","Jeans","54"
"7/1/17","2","Jeans","74"
"7/4/17","2","Jeans","63"
"7/7/17","2","Jeans","82"
"7/10/17","2","Jeans","39"
"7/13/17","2","Jeans","73"
"7/16/17","2","Jeans","75"
"7/19/17","2","Jeans","55"
"7/22/17","2","Jeans","71"
"7/25/17","2","Jeans","63"
"7/28/17","2","Jeans","63"
"7/31/17","2","Jeans","56"
"8/3/17","2","Jeans","57"
"8/6/17","2","Jeans","60"
"8/9/17","2","Jeans","45"
"8/12/17","2","Jeans","78"
"8/15/17","2","Jeans","64"
"8/18/17","2","Jeans","74"
"8/21/17","2","Jeans","46"
"8/24/17","2","Jeans","45"
"8/27/17","2","Jeans","71"
"8/30/17","2","Jeans","52"
"9/2/17","2","Jeans","60"
"9/5/17","2","Jeans","60"
"9/8/17","2","Jeans","62"
"9/11/17","2","Jeans","61"
"9/14/17","2","Jeans","64"
"9/17/17","2","Jeans","67"
"9/20/17","2","Jeans","47"
"9/23/17","2","Jeans","62"
"9/26/17","2","Jeans","52"
"9/29/17","2","Jeans","59"
"10/2/17","2","Jeans","47"
"10/5/17","2","Jeans","32"
"10/8/17","2","Jeans","51"
"10/11/17","2","Jeans","36"
"10/14/17","2","Jeans","49"
"10/17/17","2","Jeans","48"
"10/20/17","2","Jeans","53"
"10/23/17","2","Jeans","44"
"10/26/17","2","Jeans","46"
"10/29/17","2","Jeans","61"
"11/1/17","2","Jeans","50"
"11/4/17","2","Jeans","70"
"11/7/17","2","Jeans","52"
"11/10/17","2","Jeans","57"
"11/13/17","2","Jeans","49"
"11/16/17","2","Jeans","53"
"11/19/17","2","Jeans","73"
"11/22/17","2","Jeans","61"
"11/25/17","2","Jeans","69"
"11/28/17","2","Jeans","61"
"12/1/17","2","Jeans","40"
"12/4/17","2","Jeans","35"
"12/7/17","2","Jeans","25"
"12/10/17","2","Jeans","56"
"12/13/17","2","Jeans","42"
"12/16/17","2","Jeans","66"
"12/19/17","2","Jeans","37"
"12/22/17","2","Jeans","39"
"12/25/17","2","Jeans","27"
"12/28/17","2","Jeans","40"
"12/31/17","2","Jeans","54"
"1/3/13","1","Formal Trousers","8"
"1/6/13","1","Formal Trousers","16"
"1/9/13","1","Formal Trousers","11"
"1/12/13","1","Formal Trousers","9"
"1/15/13","1","Formal Trousers","14"
"1/18/13","1","Formal Trousers","7"
"1/21/13","1","Formal Trousers","15"
"1/24/13","1","Formal Trousers","8"
"1/27/13","1","Formal Trousers","13"
"1/30/13","1","Formal Trousers","8"
"2/2/13","1","Formal Trousers","10"
"2/5/13","1","Formal Trousers","17"
"2/8/13","1","Formal Trousers","14"
"2/11/13","1","Formal Trousers","12"
"2/14/13","1","Formal Trousers","9"
"2/17/13","1","Formal Trousers","11"
"2/20/13","1","Formal Trousers","14"
"2/23/13","1","Formal Trousers","13"
"2/26/13","1","Formal Trousers","16"
"3/1/13","1","Formal Trousers","9"
"3/4/13","1","Formal Trousers","10"
"3/7/13","1","Formal Trousers","14"
"3/10/13","1","Formal Trousers","14"
"3/13/13","1","Formal Trousers","12"
"3/16/13","1","Formal Trousers","11"
"3/19/13","1","Formal Trousers","13"
"3/22/13","1","Formal Trousers","12"
"3/25/13","1","Formal Trousers","16"
"3/28/13","1","Formal Trousers","17"
"3/31/13","1","Formal Trousers","23"
"4/3/13","1","Formal Trousers","13"
"4/6/13","1","Formal Trousers","18"
"4/9/13","1","Formal Trousers","11"
"4/12/13","1","Formal Trousers","15"
